aphia_id,sciname,taxon
746477,cliona tumula,sponges
746513,melithaea rubeola,corals
746546,melithaea spongiosa,corals
746564,parvanachis paessleri,molluscs
746616,axinyssa tuscara,sponges
746672,arene venusta,molluscs
746694,pocillopora bairdi,corals
746716,profundiconus pacificus,molluscs
746724,pallenopsis yepayekae,crustacea_arthropods
746841,teralatirus roboreus,molluscs
746844,crassicantharus noumeensis,molluscs
746846,parvamussium thyrideum,molluscs
746954,nakamigawaia felis,molluscs
747005,simplisetia limnetica,polychaetes
747006,simplisetia lizardensis,polychaetes
747008,simplisetia similisetis,polychaetes
747009,simplisetia transversa,polychaetes
747010,simplisetia turveyi,polychaetes
747011,simplisetia vaipekae,polychaetes
747015,vexillum buriasense,molluscs
747114,geloina expansa,molluscs
747125,hiatula diphos,molluscs
747135,hiatula rosea,molluscs
747138,hiatula ambigua,molluscs
747283,vexillum coccineum,molluscs
747284,vexillum curviliratum,molluscs
747285,vexillum dennisoni,molluscs
747288,vexillum interstriatum,molluscs
747305,eurypyrene ledaluciae,molluscs
747384,clathrolucina costata,molluscs
747430,vexillum chickcharneorum,molluscs
747453,hymedesmia cultrisigma,sponges
748537,duvaucelia odhneri,molluscs
749055,leachia reinhardtii,cephalopods
749548,octopus americanus,cephalopods
750594,trichotropis conica,molluscs
751385,conasprella dieteri,molluscs
751422,vanikoro oxychone,molluscs
751666,profundiconus dondani,molluscs
751667,profundiconus kanakinus,molluscs
751669,profundiconus tuberculosus,molluscs
751670,vexillum cadaverosum,molluscs
751676,vexillum coronatum,molluscs
751678,vexillum costatum,molluscs
751717,acropora eibli,corals
751740,vexillum echinatum,molluscs
751757,paratelecrinus cubensis,echinoderms
751759,paratelecrinus wyvilli,echinoderms
751791,parasabella fullo,polychaetes
751792,eudistylia suavis,polychaetes
751793,eupolymnia caulleryi,polychaetes
751817,eupolymnia robusta,polychaetes
751852,vexillum funereum,molluscs
751875,conus echo,molluscs
751877,vexillum hendersoni,molluscs
751882,vexillum intertaeniatum,molluscs
751926,vexillum zelotypum,molluscs
751945,nassarius graphiterus,molluscs
751954,vexillum ligatum,molluscs
751956,vexillum lucidum,molluscs
751960,vexillum malcolmense,molluscs
752112,vexillum michaui,molluscs
752116,vexillum mirabile,molluscs
752117,vexillum modestum,molluscs
752119,axinella alborana,sponges
752120,axinella spatula,sponges
753839,vexillum obeliscus,molluscs
753844,vexillum polygonum,molluscs
754004,vexillum radix,molluscs
754007,vexillum roseum,molluscs
754016,vexillum rubrocostatum,molluscs
754017,vexillum sculptile,molluscs
754023,vexillum turben,molluscs
754026,vexillum virgo,molluscs
754153,cantharidus japonicus,molluscs
754189,idunella barnardi,crustacea_arthropods
754192,idunella carinata,crustacea_arthropods
754225,vexillum spicatum,molluscs
754302,vexillum takakuwai,molluscs
754305,vexillum unifasciatum,molluscs
754350,volegalea cochlidium,molluscs
754371,vexillum cavea,molluscs
754378,vexillum crocatum,molluscs
754382,vexillum cubanum,molluscs
754470,vexillum dermestinum,molluscs
754472,vexillum discolorium,molluscs
754480,vexillum salisburyi,molluscs
754642,hyalopatina rushii,molluscs
754705,clypeaster oshimensis,echinoderms
754855,vexillum gruneri,molluscs
754861,vexillum lyratum,molluscs
754863,vexillum melongena,molluscs
754865,vexillum plicarium,molluscs
754867,vexillum subdivisum,molluscs
754943,vexillum festum,molluscs
755433,diadema clarki,echinoderms
756725,scutaster vaquerosensis,echinoderms
756933,vexillum histrio,molluscs
756938,vexillum infaustum,molluscs
756945,amphimedon estelae,sponges
756946,niphates luizae,sponges
757997,nephtys glossophylla,polychaetes
758011,acanthopagrus catenula,fish
758217,favites melicerum,corals
758219,dipsastraea speciosa,corals
758221,porites randalli,corals
758222,porites hawaiiensis,corals
758223,dipsastraea albida,corals
758224,dipsastraea lacuna,corals
758225,dipsastraea lizardensis,corals
758226,dipsastraea marshae,corals
758227,dipsastraea vietnamensis,corals
758228,dipsastraea truncata,corals
758229,dipsastraea rosaria,corals
758232,dipsastraea veroni,corals
758233,dipsastraea pallida,corals
758235,dipsastraea laxa,corals
758236,dipsastraea maritima,corals
758237,dipsastraea rotumana,corals
758238,dipsastraea danai,corals
758239,dipsastraea helianthoides,corals
758240,dipsastraea matthaii,corals
758252,meandrina danae,corals
758260,orbicella annularis,corals
758261,orbicella faveolata,corals
758262,orbicella franksi,corals
758426,pododesmus macrochisma,molluscs
758582,cerithideopsis pliculosa,molluscs
758738,cerithidea quoyii,molluscs
758836,vexillum interruptum,molluscs
758848,vexillum millecostatum,molluscs
758852,vexillum moniliferum,molluscs
758950,vexillum semicostatum,molluscs
758985,hyotissa inermis,molluscs
759098,ophioteichus utinomii,echinoderms
759099,pocillopora acuta,corals
759125,mastigopsis hjorti,cephalopods
759127,echinoteuthis danae,cephalopods
759131,magnoteuthis magna,cephalopods
759132,magnoteuthis microlucens,cephalopods
759134,siphonaria lateralis,molluscs
759249,provocator corderoi,molluscs
759251,provocator pulcher,molluscs
759267,aracia sinaloae,polychaetes
759336,porites superfusa,corals
759338,pterodroma deserta,seabirds
759340,calonectris edwardsii,seabirds
759342,oceanodroma monteiroi,seabirds
759354,tetilla falcipara,sponges
759363,asterostegus sabineae,echinoderms
759455,globosita argus,echinoderms
759506,tristichotrochus unicus,molluscs
759541,amphitritides carawa,polychaetes
759639,spinosphaera barega,polychaetes
759641,streblosoma bingarra,polychaetes
759678,hinea lineata,molluscs
759717,amphicorina mobilis,polychaetes
759888,erinaceusyllis bidentata,polychaetes
759969,dentatisyllis mangalis,polychaetes
759975,goniopora pedunculata,corals
760032,porites tuberculosus,corals
760197,phyrella drozdovi,echinoderms
760198,phyrella mookiei,echinoderms
760199,phyrella ambigua,echinoderms
760200,phyrella bedoti,echinoderms
760201,phyrella tenera,echinoderms
760202,euthyonidiella aculeata,echinoderms
760203,phyllophorus dubia,echinoderms
760204,phyllophorus exigua,echinoderms
760205,phyllophorus kungi,echinoderms
760687,bathysalenia goesiana,echinoderms
760806,melampus fasciatus,molluscs
760833,salvatoria mediodentata,polychaetes
760840,phoxokalliapseudes tomiokaensis,crustacea_arthropods
761112,cylichna tubulosa,molluscs
761141,teinostoma solidum,molluscs
761426,atherinomorus forskalii,fish
761489,aliculastrum debile,molluscs
761620,westheidesyllis gesae,polychaetes
761644,puncturella billsae,molluscs
761689,amphicorina pectinata,polychaetes
761694,antedon detonna,echinoderms
761830,clavaporania fitchorum,echinoderms
761832,bathyporania ascendens,echinoderms
761838,diaulula aurila,molluscs
761890,doriopsis pecten,molluscs
762250,fenimorea moseri,molluscs
762265,syntomodrillia lissotropis,molluscs
762284,sclerasterias eructans,echinoderms
762285,sclerasterias dubia,echinoderms
762295,puerulus richeri,crustacea_arthropods
762301,galearctus avulsus,crustacea_arthropods
762302,thaumastocheles bipristis,crustacea_arthropods
762303,thaumastocheles massonktenos,crustacea_arthropods
762367,echinocardium dubium,echinoderms
762387,hippasteria muscipula,echinoderms
762388,hippasteria mcknighti,echinoderms
762389,hippasteria tiburoni,echinoderms
762390,evoplosoma tasmanica,echinoderms
762391,hippasteria lepidonotus,echinoderms
762397,paramontastraea salebrosa,corals
762398,paramontastraea peresi,corals
762399,paramontastraea serageldini,corals
762420,astrea annuligera,corals
762421,astrea curta,corals
762422,astrea devantieri,corals
762424,astraeosmilia connata,corals
762427,coelastrea aspera,corals
762428,coelastrea palauensis,corals
762753,dipsastraea amicorum,corals
762754,dipsastraea laddi,corals
762805,penaeus similis,crustacea_arthropods
762806,penaeus chinensis,crustacea_arthropods
762807,penaeus konkani,crustacea_arthropods
762818,penaeus setiferus,crustacea_arthropods
762829,penaeus subtilis,crustacea_arthropods
762833,penaeus paulensis,crustacea_arthropods
762898,microprosthema takedai,crustacea_arthropods
763067,goniastrea stelligera,corals
763079,paralomis sonne,crustacea_arthropods
763420,cassidula doliolum,molluscs
763489,favites colemani,corals
763525,favites valenciennesii,corals
763539,pectinia maxima,corals
763551,favites micropentagonus,corals
763552,favites paraflexuosus,corals
763554,pectinia africana,corals
763555,platygyra carnosa,corals
763782,acropora pectinata,corals
763784,acropora rufa,corals
763788,baeolidia macleayi,molluscs
763791,lobophyllia dentata,corals
763793,lobophyllia serrata,corals
763794,montipora verruculosa,corals
763795,pectinia pygmaea,corals
763797,pocillopora effusa,corals
763798,porites rugosa,corals
763800,seriatopora guttata,corals
764219,zebina sloaniana,molluscs
764221,bernardpora stutchburyi,corals
764222,goniopora tantillus,corals
764226,goniopora paliformis,corals
764548,cirsotrema magellanicum,molluscs
765038,nerita exuvia,molluscs
765039,nerita picea,molluscs
765041,eurytrochus affinis,molluscs
765061,goniodoris mercurialis,molluscs
765083,geodia cribrata,sponges
765092,uristidae incertae sedis trigonica,crustacea_arthropods
765103,pleurobranchus nigropunctatus,molluscs
765129,phorbas aurantiacus,sponges
765167,gibberula mazagonica,molluscs
765187,theonella xantha,sponges
765190,theonella deliqua,sponges
765191,theonella maricae,sponges
765192,wigginsia curlewensis,sponges
765217,urocorycaeus longistylis,crustacea_arthropods
765226,lophocochlias parvissimus,molluscs
765253,volvulella catharia,molluscs
765289,prosuberites carriebowensis,sponges
765290,timea diplasterina,sponges
765291,timea oxyasterina,sponges
765292,rhaphidhistia belizensis,sponges
765293,aplysina sciophila,sponges
765463,niphates arenata,sponges
765464,siphonodictyon occultum,sponges
765465,xestospongia purpurea,sponges
765466,placospongia caribica,sponges
765500,abyssocladia lakwollii,sponges
765516,rissoina bicollaris,molluscs
765600,dysidea digitata,sponges
765648,scintilla opalina,molluscs
765810,myrmekioderma laminatum,sponges
765825,zebinella striosa,molluscs
765829,zebinella princeps,molluscs
765830,phosinella pulchra,molluscs
765831,zebina vitrea,molluscs
765940,zebinella tenuistriata,molluscs
766257,polymastia piscesae,sponges
766259,radiella endeavourensis,sponges
766260,sphaerotylus raphidophora,sponges
766261,sphaerotylus verenae,sponges
766262,weberella perlucida,sponges
766263,aaptos simplex,sponges
766264,homaxinella amphispicula,sponges
766265,prosuberites saanichensis,sponges
766266,suberites lambei,sponges
766272,tethya vacua,sponges
766307,ceraesignum maximum,molluscs
766335,pione gibraltarensis,sponges
766411,aulospongus trirhabdostylus,sponges
766412,aulospongus mandela,sponges
766423,cirsonella kerguelensis,molluscs
766481,mysella minuscula,molluscs
766496,scintilla imperatoris,molluscs
766497,scintilla siamensis,molluscs
766503,ancorina buldira,sponges
766546,phelloderma oxychaetoides,sponges
766554,stelletta makushina,sponges
766570,diodora clathrata,molluscs
766623,puncturella erecta,molluscs
766653,samla bicolor,molluscs
766681,stelletta anthastra,sponges
766710,panopea japonica,molluscs
766736,laevilacunaria bennetti,molluscs
766749,sulcomitrella monodonta,molluscs
766775,eatoniella afronigra,molluscs
766787,onoba erugata,molluscs
766820,haliclona djeedara,sponges
766821,haliclona durdong,sponges
766865,psammocora exesa,corals
766867,psammocora columna,corals
766904,acanthastrea rotundoflora,corals
767073,branchinotogluma segonzaci,polychaetes
767074,branchinotogluma trifurcus,polychaetes
767075,branchinotogluma tunnicliffeae,polychaetes
767202,guillecrinus neocaledonicus,echinoderms
767205,vityazicrinus petrachenkoi,echinoderms
767356,molpadia orientalis,echinoderms
767357,molpadia ecalcarea,echinoderms
767358,molpadia angulata,echinoderms
767363,fulgurofusus bartletti,molluscs
767542,phosinella privati,molluscs
769036,haliotis geigeri,molluscs
771431,goniobranchus splendidus,molluscs
783158,euphilomedes moroides,crustacea_arthropods
813196,amphimedon anomala,sponges
814803,cladocroce caelum,sponges
814838,ircinia sergipana,sponges
814839,ircinia repens,sponges
814840,smenospongia ramosa,sponges
814988,epicodakia minuata,molluscs
815038,mycale simonis,sponges
815350,gymnonereis tenera,polychaetes
815464,cladocroce toxifera,sponges
815471,megaciella pituitosa,sponges
815484,stelletta megaspina,sponges
815538,perinereis atlantica,polychaetes
815638,namanereis socotrensis,polychaetes
816000,echinopsolus charcoti,echinoderms
816431,phorbas reginae,sponges
816437,ectyonopsis sigmata,sponges
816443,myxillodoryx nicolae,sponges
816452,sousa sahulensis,marine_mammals
816503,pione mussae,sponges
816662,acarnus michoacanensis,sponges
816663,acarnus oaxaquensis,sponges
816664,acarnus sabulum,sponges
816665,acheliderma fulvum,sponges
816666,megaciella toxispinosa,sponges
816667,iophon bipocillum,sponges
816798,zygothuria marginata,echinoderms
816799,zygothuria candelabri,echinoderms
816800,mesothuria intestinalis,echinoderms
816801,mesothuria verrilli,echinoderms
816824,pterocirrus foliosus,polychaetes
816991,trochomodulus carchedonius,molluscs
817009,indomodulus tectum,molluscs
817133,mastigoniscus latus,crustacea_arthropods
817136,scoliorhapis dianthus,echinoderms
817177,paragoniastrea australensis,corals
817178,paragoniastrea deformis,corals
817179,paragoniastrea russelli,corals
817214,dendrochiton flectens,molluscs
817223,plaxiphora aurata,molluscs
817452,imajimaea zonata,polychaetes
817655,nassarius hepaticus,molluscs
817745,hedingia glabra,echinoderms
817925,mesothuria magellani,echinoderms
817926,mesothuria multipes,echinoderms
817928,mesothuria oktaknemoides,echinoderms
817929,mesothuria regularia,echinoderms
817930,mesothuria roulei,echinoderms
818061,strobiligera pompona,molluscs
818766,abyssocucumis albatrossi,echinoderms
818768,molpadia diploa,echinoderms
818777,vittina turrita,molluscs
818978,isabella harborbranchi,sponges
818990,octopoteuthis nielseni,cephalopods
819366,micronephthys derupeli,polychaetes
819367,nephtys triangula,polychaetes
819448,copidaster japonicus,echinoderms
819455,retusa sulcata,molluscs
819535,latirus philberti,molluscs
819700,tetilla hwasunensis,sponges
819806,zebina gabbii,molluscs
819832,polycirrus macintoshi,polychaetes
819866,leptochelia dubia,crustacea_arthropods
819898,zeuxo coralensis,crustacea_arthropods
819904,zeuxo kurilensis,crustacea_arthropods
820103,bartschia agassizi,molluscs
820108,bartschia guppyi,molluscs
820351,spathoderma californicum,molluscs
820357,caryocorbula swiftiana,molluscs
820360,neopetrosia eurystomata,sponges
820361,neopetrosia ovata,sponges
820362,neopetrosia dutchi,sponges
820363,calyx magnoculata,sponges
820364,parahigginsia strongylifera,sponges
820374,pseudotanais affinis,crustacea_arthropods
820539,pachastrella pacoi,sponges
820540,characella poecillastroides,sponges
820544,geodia curacaoensis,sponges
820545,caminus carmabi,sponges
820546,discodermia adhaerens,sponges
820772,gelliodes wilsoni,sponges
820823,pseudotanais forcipatus,crustacea_arthropods
820907,carolesia blakei,molluscs
820928,haliclona citrina,sponges
820944,polycirrus octosetus,polychaetes
820961,lysilla caribe,polychaetes
820983,polycirrus aquila,polychaetes
820988,polycirrus breviuncinatus,polychaetes
821597,ylistrum balloti,molluscs
821598,ylistrum japonicum,molluscs
821608,polycirrus angeli,polychaetes
821609,polycirrus coibensis,polychaetes
821610,polycirrus dubius,polychaetes
821614,polycirrus leocine,polychaetes
821615,austrocochlea piperina,molluscs
821616,austrocochlea constellata,molluscs
821617,polycirrus nonatoi,polychaetes
821619,polycirrus papillosus,polychaetes
821651,pista brevibranchia,polychaetes
821652,pista expansa,polychaetes
821662,anomalisipho martensi,molluscs
821735,siphonodictyon viridescens,sponges
823869,paracallianidea laevicauda,crustacea_arthropods
826327,euthelepus kritzleri,polychaetes
826331,thelepus pascua,polychaetes
826332,thelepus tenuis,polychaetes
826369,notocallista multistriata,molluscs
826405,cladolabes kirara,echinoderms
826442,asteroschema fastosum,echinoderms
826913,discors multipunctatum,molluscs
826920,pseudotanais forcipatus,crustacea_arthropods
826921,pseudotanais lilljeborgii,crustacea_arthropods
826922,pseudotanais macrocheles,crustacea_arthropods
827212,retifusus latericeus,molluscs
827376,lissothuria caboblanquensis,echinoderms
827377,panningia pseudocurvata,echinoderms
827659,prionechinus agassizii,echinoderms
827660,astriclypeus mannii,echinoderms
827705,longicarpus modestus,polychaetes
827720,eurypon clavilectuarium,sponges
827721,eurypon suassunai,sponges
827722,eurypon distyli,sponges
827729,antho lithophoenix,sponges
827858,cladodactyla sicinski,echinoderms
827860,pentactella katrinae,echinoderms
827861,pentactella leachmani,echinoderms
827865,crucella susannae,echinoderms
827866,ocnus cruciformis,echinoderms
827868,cherbocnus cabindaensis,echinoderms
827869,cherbocnus ransoni,echinoderms
827870,stereoderma congoana,echinoderms
827872,cladolabes arafurus,echinoderms
827873,globosita elnazae,echinoderms
827874,massinium bonapartum,echinoderms
827875,massinium keesingi,echinoderms
827877,triasemperia stola,echinoderms
827878,actinocucumis solanderi,echinoderms
828024,discolocrinus iselini,echinoderms
828212,osvaldoginella phantasia,molluscs
828289,marmorofusus nicobaricus,molluscs
828298,euthyonidiella huwi,echinoderms
828326,pseudodiploria clivosa,corals
828386,paratelecrinus amenouzume,echinoderms
828387,paratelecrinus laticonulus,echinoderms
828388,paratelecrinus telo,echinoderms
828389,paratelecrinus conifer,echinoderms
828390,paratelecrinus orthotriremis,echinoderms
828393,adelatelecrinus sulcatus,echinoderms
828394,adelatelecrinus vallatus,echinoderms
828551,acteocina involuta,molluscs
828565,paraamphiope raimondii,echinoderms
828570,sculpsitechinus auritus,echinoderms
828571,sculpsitechinus tenuissimus,echinoderms
828572,echinodiscus andamanensis,echinoderms
828865,echinodiscus truncatus,echinoderms
828955,neometra xenocladia,echinoderms
828984,notomegabalanus concinnus,crustacea_arthropods
828992,anneissia bennetti,echinoderms
829016,coelosphaera fucoides,sponges
829163,anneissia grandicalyx,echinoderms
829164,anneissia intermedia,echinoderms
829165,anneissia japonica,echinoderms
829166,anneissia muelleri,echinoderms
829167,anneissia pinguis,echinoderms
829168,anneissia plectrophorum,echinoderms
829169,anneissia solaster,echinoderms
829170,clarkcomanthus comanthipinna,echinoderms
829171,clarkcomanthus alternans,echinoderms
829173,clarkcomanthus mirabilis,echinoderms
829174,clarkcomanthus mirus,echinoderms
829175,clarkcomanthus perplexum,echinoderms
829209,phosinella fenestrata,molluscs
829217,namalycastis glasbyi,polychaetes
829226,lissodendoryx cavernosa,sponges
829697,lepetella clypidellaeformis,molluscs
832079,eudoxochiton nobilis,molluscs
832084,amphilectus fimbriatus,sponges
832085,iophon roseum,sponges
832087,topsentia calabrisellae,sponges
832120,acrilla acuminata,molluscs
832141,acesta kronenbergi,molluscs
832301,eupatagus valenciennesii,echinoderms
832443,retidrillia pruina,molluscs
832495,azorilla lottae,molluscs
832505,laganum fragile,echinoderms
832519,suberites spongiosus,sponges
832849,seila cincta,molluscs
833064,evoplosoma watlingi,echinoderms
833143,goniobranchus leopardus,molluscs
833419,craniella neocaledonica,sponges
833480,cingocrinus radicatus,echinoderms
833512,pusula cimex,molluscs
833610,rissoina heronensis,molluscs
833642,supplanaxis niger,molluscs
833684,acesta vitrina,molluscs
834082,alitta acutifolia,polychaetes
834203,eunicea flexuosa,corals
834213,phyllopteryx dewysea,fish
834214,isodictya cutisanserina,sponges
834365,conasprella boholensis,molluscs
834367,conasprella boucheti,molluscs
834374,conasprella memiae,molluscs
834376,conasprella otohimeae,molluscs
834380,conasprella alisi,molluscs
834382,conasprella kimioi,molluscs
834384,conasprella pseudokimioi,molluscs
834594,anadara diluvii,molluscs
834595,sphyrna gilberti,elasmobranchs
834690,cinachyrella unjinensis,sponges
834701,sclerophyllia maxima,corals
834879,carcharhinus humani,elasmobranchs
834880,apristurus nakayai,elasmobranchs
834881,apristurus garricki,elasmobranchs
834882,apristurus breviventralis,elasmobranchs
834889,synodus vityazi,fish
834894,cryptocentrus cyanospilotus,fish
834895,cryptocentrus multicinctus,fish
834896,paragobiodon kasaii,fish
834897,sicyopus lord,fish
834898,foa leisi,fish
834899,pseudochromis erdmanni,fish
834900,careproctus latiosus,fish
834901,careproctus moskalevi,fish
834902,rhodichthys melanocephalus,fish
834903,neomerinthe naevosa,fish
834904,pylorobranchus hoi,fish
834905,scolecenchelys fuscapenis,fish
834906,lepophidium zophochir,fish
834907,neenchelys mccoskeri,fish
834908,ophichthus machidai,fish
834909,ophichthus obtusus,fish
834910,hypoatherina golanii,fish
834911,hypoatherina lunata,fish
834912,hypoatherina celebesensis,fish
834913,hypoatherina macrophthalma,fish
834914,protoblepharon mccoskeri,fish
834915,hoplostethus grandperrini,fish
834916,hoplostethus melanopeza,fish
834918,aspasmichthys alorensis,fish
834919,derilissus lombardii,fish
834920,lepadichthys akiko,fish
834921,microbrotula geraldalleni,fish
834922,neobythites machidai,fish
834923,saccogaster brayae,fish
834924,saccogaster horrida,fish
834925,saccogaster nikoliviae,fish
834926,echiodon prionodon,fish
834927,lepophidium collettei,fish
834928,lepophidium crossotum,fish
834929,lepophidium cultratum,fish
834930,lepophidium entomelan,fish
834931,lepophidium gilmori,fish
834932,lepophidium robustum,fish
834933,lepophidium wileyi,fish
834935,adelotremus leptus,fish
834936,clinus exasperatus,fish
834937,clinus musaicus,fish
834938,belobranchus segura,fish
834939,acentrogobius cenderawasih,fish
834940,antilligobius nikkiae,fish
834941,discordipinna filamentosa,fish
834942,eviota jewettae,fish
834943,eviota kermadecensis,fish
834944,eviota pinocchioi,fish
834948,gobiodon winterbottomi,fish
834949,grallenia baliensis,fish
834950,lotilia klausewitzi,fish
834951,microgobius urraca,fish
834952,obliquogobius fulvostriatus,fish
834953,tomiyamichthys gomezi,fish
834954,tomiyamichthys nudus,fish
834955,trimma fasciatum,fish
834956,tryssogobius sarah,fish
834957,vanderhorstia wayag,fish
834958,clariger taiwanensis,fish
834960,ptereleotris caeruleomarginata,fish
834961,ptereleotris rubristigma,fish
834962,cirrhilabrus humanni,fish
834963,iniistius naevus,fish
834964,pseudocoris petila,fish
834965,amblyglyphidodon flavopurpureus,fish
834966,amblyglyphidodon silolona,fish
834967,neoglyphidodon mitratus,fish
834968,pomacentrus maafu,fish
834971,platyberyx mauli,fish
834972,forcipiger wanai,fish
834973,epigonus thai,fish
834974,epigonus trunovi,fish
834975,parequula elongata,fish
834978,upeneus stenopsis,fish
834979,pentapodus komodoensis,fish
834980,opistognathus pardus,fish
834981,pseudochromis tigrinus,fish
834982,pseudanthias mica,fish
834983,pseudanthias pillai,fish
834984,liopropoma randalli,fish
834985,bleekeria murtii,fish
834986,limnichthys marisrubri,fish
834987,pteropsaron longispinnis,fish
834988,parapercis bimacula,fish
834989,parapercis sagma,fish
834990,trichonotus somaliensis,fish
834991,uranoscopus rosette,fish
834992,dictyosoma tongyeongensis,fish
834993,pachycara karenae,fish
834994,pachycara moelleri,fish
834995,patagolycus melastomus,fish
834996,eulophias koreanus,fish
834997,aetheliparis taurocanis,fish
834998,careproctus kamikawai,fish
834999,careproctus lycopersicus,fish
835000,careproctus narilobus,fish
835001,careproctus pellucicauda,fish
835002,careproctus rausuensis,fish
835003,osteodiscus rhepostomias,fish
835004,paraliparis exilis,fish
835005,paraliparis freeborni,fish
835006,paraliparis pearcyi,fish
835007,paraliparis pseudokreffti,fish
835008,psednos argyrogaster,fish
835009,psednos chathami,fish
835010,psednos cryptocaeca,fish
835011,psednos longiventris,fish
835012,psednos microstomus,fish
835013,psednos nemnezi,fish
835014,psednos platyoperculosus,fish
835015,psednos struthersi,fish
835016,rogadius fehlmanni,fish
835017,pterygotrigla cajorarori,fish
835018,pseudopataecus carnatobarbatus,fish
835019,phenacoscorpius longilineatus,fish
835020,scorpaenodes bathycolus,fish
835022,melamphaes nikolayi,fish
835023,melamphaes occlusus,fish
835024,photonectes paxtoni,fish
835025,photonectes waitti,fish
835026,canthigaster criobe,fish
835027,myliobatis ridens,elasmobranchs
835028,notoraja alisae,elasmobranchs
835029,notoraja fijiensis,elasmobranchs
835030,notoraja longiventralis,elasmobranchs
835031,scolecenchelys fuscogularis,fish
835034,synodus macrostigmus,fish
835037,chaunax africanus,fish
835038,chaunax flavomaculatus,fish
835039,chaunax mulleus,fish
835040,chaunax nebulosus,fish
835041,chaunax reticulatus,fish
835042,chaunax russatus,fish
835043,malthopsis asperata,fish
835044,malthopsis austrafricana,fish
835045,malthopsis bradburyae,fish
835046,malthopsis parva,fish
835047,timorichthys angustus,fish
835048,hypleurochilus brasil,fish
835049,haptoclinus dropi,fish
835050,enneanectes deloachorum,fish
835051,enneanectes exsul,fish
835052,enneanectes glendae,fish
835053,enneanectes macrops,fish
835054,enneanectes matador,fish
835055,enneanectes wilki,fish
835058,cabillus pexus,fish
835059,eviota deminuta,fish
835060,eviota dorsimaculata,fish
835061,eviota hinanoae,fish
835062,eviota lacrimosa,fish
835063,eviota nigramembrana,fish
835064,eviota pamae,fish
835065,gobiodon aoyagii,fish
835066,gobiodon ater,fish
835067,gobiodon bilineatus,fish
835068,gobiodon irregularis,fish
835069,parkraemeria rhinoceros,fish
835070,parkraemeria saltator,fish
835072,chaeturichthys jeoni,fish
835074,nemateleotris exquisita,fish
835078,coris latifasciata,fish
835079,iniistius brevipinnis,fish
835081,paracheilinus rennyae,fish
835082,pteragogus clarkae,fish
835084,pteragogus trispilus,fish
835085,pteragogus variabilis,fish
835086,suezichthys rosenblatti,fish
835087,chromis fieldi,fish
835088,pomacentrus micronesicus,fish
835089,pogonophryne favosa,fish
835091,pogonophryne neyelovi,fish
835092,pogonophryne pavlovi,fish
835093,pogonophryne skorai,fish
835094,pogonophryne tronio,fish
835095,pseudamiops springeri,fish
835096,caesio xanthalytos,fish
835097,decapterus smithvanizi,fish
835098,caristius barsukovi,fish
835099,caristius digitus,fish
835100,caristius meridionalis,fish
835101,platyberyx paucus,fish
835102,platyberyx pietschi,fish
835103,epigonus lifouensis,fish
835104,epigonus tuberculatus,fish
835105,hapalogenys bengalensis,fish
835106,kyphosus gladius,fish
835107,gymnocranius satoi,fish
835108,gymnocranius superciliosus,fish
835109,lutjanus indicus,fish
835110,lutjanus papuensis,fish
835111,upeneus saiab,fish
835112,upeneus vanuatu,fish
835113,nemipterus flavomandibularis,fish
835116,pempheris ufuagari,fish
835117,plectranthias flammeus,fish
835118,pseudanthias oumati,fish
835119,suttonia coccinea,fish
835120,chelidoperca maculicauda,fish
835121,hypoplectrus atlahua,fish
835122,sillago suezensis,fish
835123,acanthopagrus arabicus,fish
835124,acanthopagrus morrisoni,fish
835125,acanthopagrus sheim,fish
835126,rhabdosargus niger,fish
835127,tubbia stewarti,fish
835128,pampus liuorum,fish
835129,ammodytoides kanazawai,fish
835130,citharichthys darwini,fish
835131,aseraggodes andersoni,fish
835132,aseraggodes martine,fish
835133,hoplichthys mimaseanus,fish
835134,hoplichthys imamurai,fish
835135,satyrichthys milleri,fish
835136,sunagocia omanensis,fish
835137,thysanophrys randalli,fish
835138,thysanophrys rarita,fish
835139,thysanophrys springeri,fish
835140,thysanophrys tricaudata,fish
835141,brachypterois curvispina,fish
835142,dendrochirus tuamotuensis,fish
835143,scorpaena wellingtoni,fish
835144,scorpaenopsis rubrimarginata,fish
835147,xanthichthys greenei,fish
835148,planonasus parini,elasmobranchs
835151,himantura tutul,elasmobranchs
835152,mixomyrophis longidorsalis,fish
835153,haptenchelys parviocularis,fish
835154,barchatus indicus,fish
835155,hymenocephalus fuscus,fish
835156,hymenocephalus iwamotoi,fish
835157,hymenocephalus maculicaudus,fish
835158,hymenocephalus punt,fish
835159,hymenocephalus sazonovi,fish
835160,unguitrema nigrum,fish
835161,porophryne erythrodactylus,fish
835162,oneirodes cordifer,fish
835163,oneirodes parapietschi,fish
835164,oneirodes sipharum,fish
835165,sirembo wami,fish
835166,spottobrotula mossambica,fish
835167,spottobrotula persica,fish
835168,bathylagichthys kobylianskyi,fish
835169,microstoma australis,fish
835170,siganus insomnis,fish
835171,malacoctenus carrowi,fish
835172,callionymus madangensis,fish
835173,callionymus omanensis,fish
835174,diplogrammus paucispinis,fish
835175,coryogalops guttatus,fish
835176,coryogalops pseudomonospilus,fish
835177,elacatinus cayman,fish
835178,elacatinus centralis,fish
835179,eviota algida,fish
835180,eviota aquila,fish
835181,eviota epistigmata,fish
835182,eviota filamentosa,fish
835183,eviota minuta,fish
835184,eviota shibukawai,fish
835185,hetereleotris dorsovittata,fish
